from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
54635,54632,,,81078319,81053083,0
53925,53924,,,86176633,81059563,0
54363,54128,,,81078162,81059563,0
859723,53861,,,85167042,81097950,0
54815,54816,,,85611317,81078346,0
1542395,1542396,,,85935535,85384994,0
54597,54602,,,85615549,85602101,0
1542169,1542727,,,81094249,81067470,0
521121,521116,,,85605539,81096455,0
54515,54927,,,86170766,81058627,0
53929,53923,,,86170107,85931839,0
54737,54365,,,81069983,85931839,0
859723,55245,,,85925241,85929680,0
75056,54111,,,82401342,84895196,0
54216,54638,,,81061452,82387179,0
54910,54638,,,83341088,82394940,0
54216,54638,,,81053728,82394940,0
54218,54632,,,81072891,86192397,0
53924,53925,,,85406102,85393704,0
54643,54642,,,85930480,85947435,0
54824,54823,,,85596374,85384812,0
1542280,1542236,,,85611010,85384812,0
54365,54737,,,85604219,81066629,0
54365,54737,,,81080613,81066629,0
54514,1542821,,,81077421,85166792,0
521121,521121,,,85160249,85609464,0
54515,54515,,,85945233,81066678,1
54302,55058,,,82389228,85594091,0
54615,54615,,,85392774,81092300,1
54617,54615,,,85413818,81092300,1
54615,54615,,,81084163,81092300,1
55067,54646,,,81093936,85926007,0
1542509,1542512,,,85604219,86168485,0
1542509,1542512,,,81087903,81088217,0
53996,53995,,,81072686,81086287,0
54035,54030,,,85603026,85596335,0
1542190,1542189,,,81063795,81087707,0
54737,54365,,,86184866,86168161,0
54434,54785,,,81063314,85172604,0
521120,521116,,,86176290,81079032,0
53996,53995,,,81091699,85930447,0
55286,54005,,,86186282,81072842,0
859723,54005,,,83345186,81072842,0
859723,54005,,,85949577,81072842,0
859723,54005,,,83374673,81072842,0
581248,581249,,,81098647,85409084,0
53923,53929,,,81978185,81077822,0
54911,54635,,,85406119,85390096,0
54682,859844,,,81100620,85618125,0
55286,54005,,,85598214,85956808,0
55286,54005,,,86194928,85956808,0
54645,859776,,,81074001,82387347,0
54218,54632,,,81099466,85944995,0
1542169,1542727,,,85931153,85605480,0
1542509,1542512,,,81978185,81089103,0
54035,54030,,,81097847,86171261,0
54643,54642,,,85931287,85954643,0
54216,54638,,,82414352,84792332,0
1542509,1542512,,,84895976,86180565,0
54642,54643,,,85942968,85952021,0
54633,54910,,,85945017,81101767,0
54515,54514,,,81070535,81087482,0
53923,53929,,,85939478,81080639,0
54682,859844,,,81100620,86186898,0
53867,53865,,,81053728,85930800,3
53898,54037,,,83349511,81094251,0
55286,54005,,,81091259,81097949,0
1542821,1542822,,,81077725,83375004,0
54035,54030,,,81097847,81099529,0
54006,55245,,,81096924,81099529,0
54638,54633,,,84100226,84886670,0
54617,54615,,,84100226,84886670,0
54911,54635,,,81072173,85954264,0
54370,54371,,,81097141,81092801,0
54302,55058,,,83348349,85402910,0
54399,54397,,,81090673,85402910,0
55134,53905,,,85941896,81061446,0
54216,54911,,,81083307,85938519,0
54947,54600,,,85927448,85927368,0
521118,521120,,,85949101,85594008,0
54216,54911,,,81088248,85955807,0
53923,53925,,,86192157,85396577,0
54615,54615,,,85945017,81081654,1
54257,55026,,,85602851,81061384,0
55026,54257,,,85604993,82391083,0
54515,54927,,,81091151,81053261,0
55286,53861,,,81078162,85170072,0
55286,53861,,,85935788,85170072,0
54030,54030,,,84895976,81084584,0
53867,53865,,,85150341,85603364,3
54815,54824,,,85935272,85603364,0
54815,54824,,,85932370,85603364,0
54642,54643,,,85955402,81073577,0
54295,54204,,,85943058,86193510,0
54642,54643,,,85940265,85943715,0
54030,54035,,,85956286,85928358,0
54642,54643,,,85942968,85928592,0
521116,521120,,,81091655,81091309,0
54947,54600,,,85947953,85594342,0
54372,54375,,,85397311,81085954,0
54858,54855,,,85397311,81085954,0
54037,54203,,,85952727,81085954,0
54413,54415,,,85408615,85401584,0
54633,54910,,,85392774,81093091,0
54632,54910,,,81071857,81093091,0
54633,54910,,,81084163,81093091,0
55043,55044,,,81099202,81099064,0
54632,54910,,,81084346,81065154,0
54635,54632,,,85956256,86176676,0
53899,54203,,,81052027,85173610,0
54645,859776,,,81066589,81075114,0
54030,54030,,,85947432,85926285,0
54910,54218,,,81096924,81089229,0
581241,581244,,,81057992,85160571,0
54006,55245,,,84885330,85931758,0
55272,55275,,,81082575,81092853,0
54434,54785,,,81069708,81066256,0
53895,54005,,,81057072,81052300,0
54083,54005,,,85938741,81052300,0
54597,54602,,,81090393,81099876,0
1542500,1542499,,,81094778,81066808,0
859723,55245,,,83345186,81075105,0
859723,55245,,,83374673,81075105,0
54216,54638,,,81070535,81056910,0
54824,54823,,,81076659,81056910,0
581241,581242,,,81056366,85410443,0
54150,54149,,,85600790,81071626,0
54974,54531,,,81052831,81092045,0
54947,54600,,,85943058,85955708,0
1542189,1542190,,,81053017,81072719,0
54514,54513,,,85937339,85945487,0
54514,54513,,,85929285,85945487,0
54129,54361,,,81056915,85945122,0
53993,53996,,,81081161,81077906,0
54910,54218,,,85164971,86192974,0
54515,54927,,,85396853,81093225,0
54515,54927,,,85939114,81093225,0
54216,54218,,,85397311,82415663,0
54632,54912,,,85933382,81939175,3
407409,407408,,,85157279,83369288,0
54413,54415,,,85401100,85410705,0
53895,54005,,,81090990,86170850,1
54204,859767,,,84103940,81078970,0
54615,54617,,,85413262,85151828,1
54597,54602,,,81058436,81074525,0
54514,54515,,,85949642,85942208,0
54824,54823,,,85618024,81101699,0
54910,54638,,,81063831,81101699,0
54514,54513,,,85954699,85931426,0
54434,54784,,,81063314,81075249,0
54452,54451,,,85940393,85594979,0
55067,54646,,,81084117,85594979,0
581249,581248,,,81060938,84771909,0
54514,54515,,,85945017,81068403,0
55043,55044,,,81062041,85928609,0
54643,54642,,,86190750,85955406,0
1542497,1542495,,,81090711,81071930,0
54178,54151,,,82395091,81071930,0
1542498,1542495,,,85399726,81071930,0
581245,581246,,,81060280,85163933,0
53867,53865,,,81061567,85945017,3
391720,54209,,,81069306,81097552,0
54005,55286,,,85948057,81067803,0
54645,859776,,,81079209,81084225,0
54514,54515,,,82395091,81094044,0
54642,54643,,,85930039,81069344,0
54642,54643,,,82384405,81069344,0
407409,407408,,,85163695,85949745,0
54635,54632,,,81071829,81095094,0
54615,54617,,,81089917,81096818,1
54815,54824,,,82384405,81096818,0
54815,54824,,,85930039,81096818,0
54981,54980,,,81088248,83350166,0
54967,54394,,,85932142,85929016,0
54815,54816,,,85943712,81081777,0
1542822,54515,,,81078496,81081777,0
54454,75041,,,81069267,81065826,0
54815,54816,,,85951071,81072973,0
53861,55246,,,81091861,81058232,0
55067,54646,,,81087969,85953410,0
54415,54414,,,85390693,85401982,0
54514,54515,,,85928284,85948181,0
54294,54204,,,85158078,83370649,0
54615,54615,,,81053614,81084172,1
1542509,1542512,,,84895976,81092877,0
55026,54257,,,81059834,81073535,0
54037,54111,,,85150341,81073535,0
55026,54257,,,81053432,81059979,0
54083,54005,,,85156913,81081134,0
55026,54257,,,82408350,84095987,0
859776,54645,,,81055690,82390291,0
54645,54646,,,85935771,85936044,0
54632,54635,,,85412909,81065680,0
54737,54365,,,86184866,85942403,0
55286,53861,,,86186282,85155387,0
1542497,1542495,,,81082336,85952055,0
54399,54397,,,81091166,85952055,0
1542500,1542499,,,86179387,81083223,0
54632,54911,,,85954478,81066693,0
54257,55026,,,85954403,83344806,0
54597,54602,,,85169519,81068576,0
54615,54615,,,85943896,85925994,1
54911,54635,,,81057748,81081541,0
55272,55275,,,81081161,85933086,0
54646,54645,,,85949642,85955979,0
54632,54911,,,85950281,81072331,0
54083,54005,,,85938741,81065619,0
1542344,1542595,,,81056232,81065404,0
54615,54615,,,85932444,85943060,1
859914,54643,,,85385573,85393458,0
55276,55277,,,85926832,81068723,0
53923,53929,,,86168046,86176974,0
1542169,1542727,,,81063958,81085066,0
54737,54365,,,86185487,86181802,0
521121,521116,,,85157577,85944989,0
54399,54397,,,81096993,85402186,0
1542189,1542190,,,81053017,85948596,0
54123,54600,,,81085586,85948354,0
54911,54635,,,81076647,85952294,0
53907,53912,,,85940333,85952294,0
75041,407409,,,85600930,85933322,0
53929,53923,,,81072723,81094608,0
55043,55044,,,81099855,81055708,0
54515,1542822,,,81072037,81055708,0
55272,55275,,,85385968,85384206,0
54615,54617,,,85601112,85165315,1
54646,54645,,,85408330,85392664,0
54514,54515,,,85935535,85936294,0
53975,53976,,,81054431,81065919,0
55286,54005,,,85944610,85609735,0
54981,54980,,,81083307,83360643,0
53895,54005,,,81079988,81096867,0
54645,54646,,,81074001,85948362,0
54515,54927,,,85925104,81079852,0
54515,54927,,,85957031,81079852,0
54454,75041,,,81094590,85394712,0
521116,521121,,,81097847,83350128,0
54617,54615,,,81067964,83350128,1
54294,54204,,,81073381,83354387,0
54005,55286,,,85950281,85947935,0
54643,54642,,,82415388,81059116,0
54615,54615,,,85939023,86191400,1
521118,521121,,,81097013,86191400,0
54642,54643,,,85937887,85948819,0
54035,54030,,,86176633,81086854,0
54129,54361,,,81056915,85937149,0
859723,55245,,,81078396,85943902,0
54123,54602,,,85389207,85388176,0
54498,859800,,,81062249,81092159,0
54632,54635,,,81066428,85956152,0
521116,521120,,,81080496,81068310,0
54515,54927,,,81062041,81063175,0
54515,54927,,,85932370,81087294,0
53899,54203,,,81094778,81087294,0
54372,54375,,,81061567,81087294,0
54858,54855,,,81061567,81087294,0
521118,521120,,,85942066,85957388,0
1542495,1542496,,,85618024,85928738,0
75041,407409,,,81092741,85149921,0
54910,54218,,,83341088,85927779,0
54216,54218,,,81053728,85927779,0
1542190,1542189,,,81064043,81075784,0
859723,55245,,,85952260,85926033,0
54216,54218,,,81061452,81097463,0
54858,54855,,,81072037,81071234,0
54372,54375,,,81072037,81071234,0
521121,521116,,,81096676,81083292,0
54515,54514,,,81061452,85938754,0
54645,54646,,,81066589,85938754,0
54927,54515,,,81053263,85943600,0
521121,521121,,,85160249,85952549,0
407409,407408,,,85157279,85926076,0
55067,859776,,,81084117,81092165,0
54372,54375,,,81061452,85610477,0
54858,54855,,,81061452,85610477,0
54615,54615,,,81053614,81077837,1
54615,54615,,,81101191,81077837,1
55245,859723,,,81075016,85928144,0
75041,407408,,,85952368,85948429,0
1542395,1542396,,,85935535,85936208,0
54635,54216,,,81055501,83374564,0
54454,75041,,,81095301,83374564,0
1542509,1542512,,,81941884,81052936,0
54635,54632,,,85938064,86182594,0
54413,54415,,,85411475,85412256,0
55133,55132,,,81070535,85932844,0
55371,55212,,,81080564,85413381,0
54514,54515,,,85932444,81079248,0
54370,54371,,,81077725,85166442,0
54635,54632,,,83734753,81064723,0
54635,54632,,,85931336,85404669,0
1542509,1542512,,,83734753,81097787,0
54643,54642,,,85412656,83362075,0
54514,54515,,,85954536,81097448,0
54514,54515,,,85940393,81097448,0
54815,54816,,,85946495,81097448,0
54615,54617,,,85940305,86188367,1
54815,54824,,,81054560,86188367,0
54815,54816,,,85603375,81053768,0
54635,54632,,,85944412,86192156,0
54632,54912,,,81063248,85602020,3
859914,54643,,,81092253,81066667,0
521118,521120,,,81088063,85946519,0
55026,54257,,,85146948,85387190,0
521118,521121,,,85953971,85936375,0
54218,54632,,,86191106,86182684,0
54515,54514,,,81077947,85957211,0
54123,54602,,,81088619,81053179,0
1542500,1542499,,,86179387,86182355,0
53929,53923,,,85940292,85932727,0
53867,53865,,,81068687,86185781,3
521121,521121,,,85157577,85955705,0
54302,55058,,,81077863,81080332,0
581246,581249,,,81054127,85389539,0
54824,54823,,,81077459,82391213,0
627361,627364,,,81064612,81078550,0
53929,53923,,,81083986,85946761,0
859723,55245,,,85925241,81075472,0
53929,53923,,,81054191,81088800,0
581244,581241,,,83349511,81081250,0
54150,54149,,,85952727,83367890,0
54178,54151,,,85932444,81098598,0
54399,54397,,,81059263,81098598,0
53925,53924,,,81052817,81102096,0
54394,134817,,,84873608,81944317,0
54947,54600,,,85943058,85942537,0
54394,134817,,,83347465,85610336,0
53924,53925,,,81057163,85948553,0
1542497,1542498,,,86178111,85149413,0
75041,54453,,,86180340,81068477,0
1542822,54515,,,81087148,81062765,0
53995,53996,,,85930447,81091699,0
54642,54643,,,85942968,85942853,0
521116,521120,,,81063242,81072241,0
581241,581244,,,85146948,85954048,0
54515,54515,,,85937887,85951919,1
1542500,1542499,,,85940947,85943847,0
54515,54927,,,85945233,81077289,0
859723,55245,,,85948464,86173342,0
54927,54515,,,81064612,85387264,0
54635,54632,,,85935579,86195342,0
53912,53911,,,85392415,86182069,0
54365,54737,,,85942409,85925877,0
54037,54111,,,81083307,81082610,0
53867,53865,,,81053728,84886334,3
1542169,1542727,,,81087148,81094619,0
1542596,1542757,,,85390551,81089081,0
54617,54615,,,81067964,85942691,0
54638,54633,,,81067964,85942691,0
581241,581244,,,85927003,84095397,0
54638,54912,,,81094249,81077099,3
54643,859914,,,85601451,81074852,0
54815,54824,,,85396853,85154223,0
54815,54824,,,85939114,85154223,0
54632,54635,,,81097651,83372019,0
54399,54397,,,81082174,81079283,0
54515,54515,,,81099630,81063948,1
54452,54451,,,85937859,85932127,0
54295,54204,,,85943058,81074184,0
54597,54602,,,85404969,85385251,0
54633,54638,,,81070109,81068033,0
1542525,1542526,,,86184312,86167125,0
53996,53995,,,81091699,85938673,0
54434,54785,,,81059150,85610737,0
54498,54499,,,81068126,81054796,0
54920,53868,,,81066160,81060761,0
54515,1542822,,,81061567,81079723,0
54515,1542822,,,82414352,81095702,0
75056,54111,,,81060157,85166989,0
54178,54151,,,81053614,81061007,0
54178,54151,,,81101191,81061007,0
1542509,1542512,,,81102193,81101693,0
581244,581241,,,84873608,81078426,0
54632,54912,,,81053558,85606740,3
55044,55043,,,85939114,86187118,0
54815,54816,,,81058436,81083326,0
54514,54515,,,85937859,81083326,0
54632,54635,,,85933382,81086654,0
54216,54638,,,81072037,85609782,0
54515,54515,,,81101428,81062662,1
54866,54768,,,81102141,81074044,3
581245,581248,,,85613895,81098489,0
1542822,54513,,,85409386,85957063,0
55286,54005,,,86193397,85606924,0
54910,54218,,,85164971,85615037,0
859776,54645,,,81089858,81096369,0
54643,54642,,,85410581,85404728,0
1542497,1542495,,,81060985,85395549,0
581244,581241,,,85932276,81092672,0
54737,54365,,,86189528,86178893,0
53929,53923,,,81077822,85939037,0
54737,54365,,,81073154,85939037,0
859723,55245,,,85954525,85939037,0
54514,54513,,,85954205,86178110,0
54514,54513,,,86177512,86178110,0
53911,53910,,,85406102,85384571,0
54515,54515,,,85937887,81054461,1
54927,54515,,,81057582,81087212,0
54643,54642,,,85930480,85927102,0
521121,521116,,,81072370,85949785,0
54434,54785,,,85158078,81092293,0
1542822,54515,,,81070374,81073996,0
1542396,1542395,,,81079209,81073996,0
54643,54642,,,85412656,81065627,0
1542497,1542495,,,81073381,86169237,0
54646,54645,,,85928609,85950955,0
54295,54204,,,85943058,81088702,0
54415,54414,,,85150355,81061024,0
54415,54414,,,85946761,81061024,0
1542169,1542727,,,85931153,85953244,0
521121,521116,,,81071854,81057665,0
54646,54645,,,85954699,81057665,0
521118,521121,,,85949555,81056651,0
55286,54005,,,81069306,81056651,0
53872,53868,,,81091015,81082465,0
53912,53907,,,83734753,81066261,0
55286,54005,,,86185525,85607312,0
55046,55043,,,82387661,81100835,0
1542169,1542727,,,85945017,81097180,0
54107,54108,,,85938064,81097180,0
54515,1542822,,,81053728,81088926,0
1542821,54514,,,81074820,86183522,0
54309,54311,,,81076659,85159017,0
859723,55245,,,81087942,85957037,0
859723,55245,,,81052359,85957037,0
54394,134817,,,85928350,85957037,0
54178,54151,,,85939023,81097013,0
54178,54151,,,84875156,81097013,0
407409,407408,,,81055598,86171452,0
54178,54151,,,81087148,81061886,0
54947,54600,,,83369807,81101659,0
54947,54600,,,85927003,81101659,0
407408,407409,,,85148145,85942077,0
75041,407409,,,81067333,85942077,0
53923,53929,,,81102193,81059257,0
54617,54615,,,85390551,81061582,1
521116,521121,,,81075753,81061582,0
521118,521120,,,85950266,81052270,0
54615,54615,,,85932444,85932046,1
859723,55245,,,85949465,84895976,0
859723,55245,,,85949320,84895976,0
54515,54515,,,85935272,81088771,1
407408,407409,,,85148145,81084342,0
75041,407409,,,81096589,81084342,0
54645,54646,,,85391296,85935101,0
53929,53923,,,86171248,86180612,0
55286,54005,,,86181388,85931480,0
54635,54216,,,81089956,81088248,0
521121,521121,,,85940305,85939874,0
54515,54515,,,85939114,85933527,1
54035,54030,,,81074915,81082714,0
54030,54030,,,81079429,81082714,0
1542497,1542495,,,85163842,83358916,0
54178,54151,,,81063958,83358916,0
54737,54365,,,86191473,85940282,0
54632,54911,,,81084240,81064102,0
54633,54911,,,85158078,85607301,0
54375,54372,,,85408338,82403675,0
54515,54514,,,81061452,85403995,0
54434,54784,,,81069708,81065972,0
54910,54218,,,85402251,85386760,0
1542595,1542727,,,85949790,81068838,0
54365,54737,,,81931738,81102026,0
1542395,1542396,,,81077421,81097075,0
54927,54515,,,81054221,85954088,0
53911,53910,,,85406274,85396263,0
54434,54785,,,85158078,85599531,0
521120,521116,,,85392415,81070575,0
54515,54515,,,85957031,81059321,1
54632,54911,,,81084240,81087312,0
55286,55246,,,81074915,81087312,0
54370,54371,,,81077725,81083771,0
54515,54927,,,81096085,86172569,0
55276,55277,,,85404794,85406991,0
1542497,1542495,,,81099751,85952953,0
407409,407408,,,81053263,81096504,0
54514,54515,,,85147668,81058372,0
54643,54642,,,81093678,85932476,0
54514,54515,,,85954699,85932476,0
1542497,1542495,,,81099751,81065536,0
54150,54149,,,81090124,86177843,0
859723,54005,,,85952260,81059171,0
55286,55246,,,86166743,81078718,0
55286,55246,,,86181388,81078718,0
55272,55275,,,81058755,81070145,0
54218,54632,,,81099466,81092488,0
521118,521121,,,85604623,85595489,0
75041,381627,,,86179634,81080901,0
54617,54615,,,86193927,81065831,1
54399,54397,,,81056439,85594437,0
859844,54682,,,85150341,81077553,0
54645,54646,,,81087568,85925679,0
53867,53865,,,81068687,81088895,3
75056,54111,,,81075437,81099089,0
54635,54632,,,85396369,81075864,0
1542662,1542663,,,86168578,81088114,0
54646,54645,,,85954205,85406638,0
55286,54005,,,85929070,85931282,0
55286,54005,,,85954298,85931282,0
54216,54638,,,81077947,85926027,0
1542396,1542395,,,81091715,81101428,0
581241,581244,,,84790701,83346037,0
54514,54513,,,85928609,85928056,0
54682,859844,,,81080824,81056989,0
859723,55245,,,85948464,85593999,0
54646,54645,,,85928474,81085545,0
54370,54371,,,85953080,85944643,0
54035,54030,,,86190261,81086092,0
54615,54615,,,85945017,85393622,1
54967,54394,,,81085008,83366302,0
134817,54394,,,81057771,83366302,0
521121,521116,,,85160249,85951416,0
521118,521120,,,85955253,85938741,0
54302,55058,,,81081953,85394288,0
54635,54632,,,85936010,85413270,0
54642,54643,,,85937887,85943101,0
54129,54209,,,85616070,81070995,0
54394,134817,,,85937888,85944281,0
54632,54912,,,81080781,85148341,3
54030,54030,,,84779415,81052480,0
54035,54030,,,81091259,81052480,0
54682,859844,,,81080824,81053341,0
54452,54451,,,85937859,85932035,0
54375,54372,,,81064612,82393890,0
54635,54216,,,81075849,81070616,0
53910,53905,,,81941884,86193551,0
859723,54005,,,81071472,85607435,0
54642,54643,,,81091151,81065290,0
54638,54633,,,84100226,85928860,0
54617,54615,,,84100226,85928860,0
1542495,1542496,,,81077459,85954196,0
54821,54822,,,81097961,81094416,0
54178,54151,,,81053614,81090979,0
54178,54151,,,81101191,81090979,0
54515,1542822,,,81061567,81084758,0
407408,75041,,,81054277,81063917,0
55245,859723,,,84895976,85955619,0
54454,75041,,,81069267,85595632,0
54737,54365,,,81069753,81077187,0
859914,54643,,,81099630,81081627,0
407409,407408,,,81064612,85597375,0
75056,54111,,,81088248,81086466,0
53996,53995,,,81072686,81083586,0
54631,54218,,,85173339,85384097,3
521120,521120,,,85957214,85162348,0
53923,53929,,,83734753,81079569,0
54631,54635,,,82387760,81067531,3
53925,53924,,,86164547,86172886,0
859723,55245,,,85606185,85609304,0
54399,54397,,,86188869,81101321,0
54399,54397,,,81063162,81101321,0
53993,53994,,,81087688,84896082,0
54911,54635,,,81094953,85926525,0
859723,55245,,,83372609,85926525,0
54370,54371,,,85953080,85599230,0
55043,55044,,,81062041,86191464,0
55096,55094,,,81056232,81058392,0
54452,54451,,,85954536,85941870,0
55067,54646,,,81084117,85941870,0
381627,407409,,,81956494,81084070,0
54515,54927,,,81087698,81084070,0
54515,54927,,,85410023,81084070,0
521118,521120,,,85618024,85168163,0
54643,54642,,,85412656,84094775,0
53861,54083,,,85930725,85164406,0
521116,521121,,,81091942,85164406,0
1542496,1542495,,,81063314,81075882,0
54643,54642,,,85412656,85938083,0
54514,54515,,,85954205,85408608,0
54646,54645,,,85949642,81064905,0
53925,53924,,,85948263,86180300,0
54815,54824,,,85925104,81060939,0
1542393,1542343,,,81088491,85928302,0
54434,54784,,,85158078,81084299,0
54123,54600,,,81085586,81090238,0
54632,54912,,,81091067,85173884,3
1542330,1542329,,,81063378,81098917,0
521120,521116,,,85603414,81090761,0
53925,53924,,,85938442,85413701,0
54030,54035,,,81079429,81090300,0
55067,54646,,,81087969,85385821,0
54967,54394,,,81084346,83341522,0
54513,54514,,,85938373,85935418,0
54515,54927,,,81099855,81083611,0
859723,54005,,,83372609,81066140,0
54005,53861,,,85939864,85161961,0
54218,54632,,,81101040,85945932,0
54035,54030,,,85929070,81063428,0
54633,54910,,,86177691,81086650,0
54633,54910,,,85384834,81086650,0
54615,54615,,,81101191,81100411,1
54257,55026,,,81077959,82423205,0
54513,54514,,,85956242,85943214,0
1542497,1542495,,,81079459,81089246,0
521116,521121,,,81075753,85156849,0
54615,54615,,,81063958,85156849,1
54635,54632,,,81102193,81071830,0
54645,54646,,,85943234,85941908,0
55286,54005,,,86176633,85929109,0
54005,55286,,,85942141,85934108,0
54515,54927,,,81099630,81070151,0
54515,54927,,,85936985,81070151,0
54911,54635,,,81072173,81052193,0
54737,54365,,,81054191,81052193,0
54454,75041,,,81069267,81064793,0
1542821,1542822,,,81080316,81075332,0
54513,54514,,,85955778,85931853,0
54635,54632,,,85930984,81089475,0
54635,54632,,,85410146,81089475,0
54302,55058,,,81081953,85940207,0
54597,54602,,,85386582,85399211,0
54502,54498,,,85942141,85152206,0
54515,54927,,,85932370,85149637,0
53899,54203,,,81094778,85149637,0
54372,54375,,,81061567,85149637,0
54858,54855,,,81061567,85149637,0
53929,53923,,,86190910,81085541,0
54006,55245,,,81084977,81085541,0
54216,54638,,,81061567,84788345,0
54737,54365,,,81069753,85933259,0
54824,54823,,,85386722,82397565,0
54515,54927,,,81098694,81091010,0
54682,859844,,,81086477,85147831,0
55026,54257,,,81084141,81083071,0
54910,54638,,,81084977,85937795,0
54614,54613,,,81101895,85925453,0
54218,54912,,,81101895,85925453,3
859844,54682,,,86177080,81079540,0
54216,54218,,,81072037,83360109,0
859723,54005,,,85606185,85602786,0
75056,54111,,,85408900,85941465,0
53996,53995,,,81068266,81096985,0
54643,54643,,,81085267,81096985,0
53996,53995,,,81091205,81096985,0
581242,581241,,,85410443,81071953,0
54642,54643,,,85957031,85932237,0
55245,859723,,,85150355,85927070,0
54498,54499,,,81068126,85927070,0
55245,859723,,,85946761,85927070,0
55286,54005,,,81091259,85947812,0
54635,54632,,,86168046,81078220,0
54635,54632,,,85955792,81078220,0
54646,54645,,,85949642,85618917,0
54514,54515,,,86177691,81099843,0
54515,54515,,,85936985,81099843,1
54515,54514,,,81072037,85413098,0
54123,54602,,,85938081,85943072,0
54515,54514,,,81053728,85934437,0
54635,54632,,,81080613,81055914,0
53924,53925,,,85406274,85391305,0
54643,54642,,,81073889,85956627,0
54617,54615,,,85408422,85412477,1
859723,54005,,,81087942,81075183,0
54216,54638,,,85606513,85603948,0
54815,54824,,,81092253,83376051,0
54635,54632,,,81931738,81098393,0
55286,54005,,,81057771,81066000,0
54631,54218,,,85940305,83729394,3
521121,521121,,,85940305,85951772,0
54216,54638,,,82414352,86190042,0
55245,859723,,,81075016,81068699,0
55133,55132,,,81070535,81076605,0
54514,1542821,,,81061410,81076605,0
54514,54515,,,85932444,81056634,0
1542509,1542512,,,81087903,86181388,0
1542509,1542512,,,81079429,85943480,0
55043,55044,,,86171606,85928664,0
55043,55044,,,81092288,85928664,0
54005,53861,,,81076469,85939834,0
54635,54632,,,85613456,81094384,0
381627,407409,,,81956494,85617326,0
54643,54642,,,85933836,85947371,0
54514,54515,,,85937859,86188376,0
1542497,1542495,,,81073381,83350323,0
54614,54613,,,81101895,85171573,0
581241,581244,,,85146948,83364483,0
54498,54499,,,81068126,81061560,0
53925,53924,,,81069306,81098788,0
55044,55043,,,81101428,81092405,0
54257,55026,,,86187274,81065072,0
55041,55042,,,81053263,81054743,0
1542236,1542757,,,81073845,82400972,0
54617,54615,,,81056910,85158930,1
521118,521121,,,81076659,85158930,0
1542491,1542492,,,81082467,85926145,0
54947,54600,,,85947953,81082112,0
53923,53929,,,81080613,81067721,0
53867,53865,,,81070535,81070931,3
54645,54646,,,81053376,85925807,0
581241,581244,,,83369807,83357082,0
1542495,1542496,,,85615244,81053685,0
521121,521116,,,81072370,81098494,0
521121,521116,,,85941882,81098494,0
54821,54822,,,81055808,81076596,0
251452,54562,,,85605940,81074594,3
55041,55042,,,81053263,85951896,0
54927,54515,,,81057582,81084108,0
54642,54643,,,85936985,81090293,0
54294,54204,,,81073381,85596304,0
55286,54005,,,86166743,81063815,0
54927,54515,,,81057582,81054245,0
54515,54515,,,81054560,81080388,1
1542509,1542512,,,85939706,86172428,0
53924,53925,,,86184690,86172428,0
54216,54638,,,81072037,84797726,0
54216,54638,,,81061567,81098796,0
54216,54638,,,81070535,84797108,0
53867,53865,,,85384001,84797108,3
54824,54823,,,85949101,85404947,0
54216,54638,,,85926692,85404947,0
53911,53910,,,85406274,85396455,0
54682,859844,,,85944920,83362953,0
54682,54681,,,81101256,81055832,0
54645,54646,,,85614341,86187089,0
54597,54602,,,85947077,85944137,0
54635,54632,,,81978185,85403542,0
55044,55043,,,85937887,85931382,0
54910,54638,,,81063831,81063159,0
1542332,1542333,,,81085189,81082456,0
55245,859723,,,81079429,85938855,0
54415,54414,,,85410896,85389508,0
54632,54635,,,81053558,81079151,0
54502,54498,,,85942141,85156437,0
54123,54600,,,81088619,85932696,0
54635,54632,,,85936010,85599825,0
54399,54397,,,81056439,85936869,0
54967,54394,,,85604415,83356401,0
1542495,1542496,,,85618024,81098668,0
1542509,1542512,,,81102193,81060539,0
54645,54646,,,81093284,85932328,0
407408,381627,,,85955778,81069017,0
1542170,1542594,,,81090897,81069017,0
54632,54910,,,81084608,81102231,0
54646,54645,,,85949642,85942377,0
54218,54216,,,81060280,81085105,0
521120,521116,,,85606185,85607235,0
54682,54681,,,81061937,81073845,0
54399,54397,,,81070688,86181850,0
54452,54451,,,85940393,85403509,0
55067,54646,,,81084117,85403509,0
54615,54617,,,85151867,81066029,1
54815,54824,,,85945233,81066029,0
54910,54218,,,85164971,85152060,0
53924,53925,,,82387661,86174113,0
53929,53923,,,81072723,85945863,0
1542822,54515,,,81070374,81080168,0
1542497,1542495,,,81064247,85596036,0
54642,54643,,,86192911,81055504,0
54216,54638,,,81061567,85391567,0
54218,54633,,,81060280,85403562,0
54454,75041,,,85942812,85926322,0
54645,54646,,,81058151,85936046,0
75056,54111,,,85384001,85938137,0
54037,54111,,,85401244,85938137,0
581241,581244,,,82408350,85938137,0
54632,54635,,,81064699,81088143,0
54257,55026,,,81055349,81064305,0
54632,54635,,,81063248,81055501,0
54515,54514,,,81061567,85597329,0
54910,54218,,,81084977,82428731,0
54218,54632,,,81099466,85387896,0
54415,54414,,,84895976,82413173,0
407408,381627,,,84103940,85391685,0
54399,54397,,,81059263,85596750,0
859776,54645,,,81070374,81095920,0
859723,55245,,,81090263,81945251,0
55133,55132,,,81070535,86178166,0
