route_id,service_id,trip_id,realtime_trip_id,trip_headsign,trip_short_name,trip_long_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
62482,2321,84754627,RET:M010:417214,Den Haag Centraal,417214,,1,,771697,1,1
63063,2321,84761643,RET:M007:416448,Nesselande,416448,,1,,771665,1,1
62325,2321,84752260,RET:M008:416605,De Akkers,416605,,0,,771769,1,1
63063,2321,84762877,RET:M007:416272,Schiedam Centrum,416272,,0,,771778,1,1
62481,2321,84764795,RET:M009:416741,Rotterdam Centraal,416741,,1,,771764,1,1
62482,2321,84757762,RET:M010:417190,Slinge,417190,,0,,771735,1,1
62481,2321,84744929,RET:M009:417068,Rotterdam Centraal,417068,,1,,771671,1,1
62482,2321,84763065,RET:M010:417282,Den Haag Centraal,417282,,1,,771697,1,1
62482,2321,84749052,RET:M010:417272,Den Haag Centraal,417272,,1,,771697,1,1
62325,2321,84758805,RET:M008:416664,De Akkers,416664,,0,,771769,1,1
62325,2321,84761706,RET:M008:416639,De Terp,416639,,1,,771729,1,1
62325,2321,84751469,RET:M008:416672,De Terp,416672,,1,,771729,1,1
62481,2321,84764504,RET:M009:416887,Rotterdam Centraal,416887,,1,,771764,1,1
62325,2321,84745951,RET:M008:416518,De Akkers,416518,,0,,771769,1,1
63063,2321,84745735,RET:M007:416484,Alexander,416484,,0,,771730,1,1
63062,2321,84752699,RET:M006:416225,Binnenhof,416225,,1,,768821,1,1
63063,2321,84748873,RET:M007:416329,Schiedam Centrum,416329,,0,,771778,1,1
62482,2321,84760583,RET:M010:417143,Slinge,417143,,0,,771735,1,1
63062,2321,84755099,RET:M006:416138,Binnenhof,416138,,1,,768821,1,1
62325,2321,84755287,RET:M008:416494,De Akkers,416494,,0,,771769,1,1
62482,2321,84767644,RET:M010:417256,Den Haag Centraal,417256,,1,,771697,1,1
62481,2321,84767976,RET:M009:416835,De Akkers,416835,,0,,771674,1,1
63063,2321,84751400,RET:M007:416307,Nesselande,416307,,1,,771665,1,1
63062,2321,84745921,RET:M006:416121,Binnenhof,416121,,1,,771718,1,1
62325,2321,84752380,RET:M008:416571,De Akkers,416571,,0,,771780,1,1
62325,2321,84760028,RET:M008:416701,De Akkers,416701,,0,,771769,1,1
62481,2321,84751743,RET:M009:416784,De Akkers,416784,,0,,771674,1,1
62482,2321,84767104,RET:M010:417169,Den Haag Centraal,417169,,1,,771697,1,1
62482,2321,84761113,RET:M010:417234,Den Haag Centraal,417234,,1,,771697,1,1
62481,2321,84745590,RET:M009:416983,De Akkers,416983,,0,,771772,1,1
62481,2321,84762173,RET:M009:416927,Rotterdam Centraal,416927,,1,,771706,1,
63063,2321,84768970,RET:M007:416293,Nesselande,416293,,1,,771665,1,
62325,2321,84765393,RET:M008:416647,De Terp,416647,,1,,771729,1,
62325,2321,84747321,RET:M008:416583,De Terp,416583,,1,,771729,1,
62481,2321,84759146,RET:M009:416723,Rotterdam Centraal,416723,,1,,771779,1,
63062,2321,84744832,RET:M006:416001,Binnenhof,416001,,1,,771718,1,
63062,2321,84768038,RET:M006:415893,Binnenhof,415893,,1,,771718,1,
63062,2321,84747558,RET:M006:416012,Binnenhof,416012,,1,,771718,1,
62481,2321,84760804,RET:M009:416852,Rotterdam Centraal,416852,,1,,771694,1,
63063,2321,84744882,RET:M007:416322,Nesselande,416322,,1,,771665,1,
62482,2321,84763068,RET:M010:417281,Slinge,417281,,0,,771735,1,
63062,2321,84749069,RET:M006:415877,Binnenhof,415877,,1,,771718,1,
63062,2321,84746533,RET:M006:416212,Binnenhof,416212,,1,,771718,1,
62482,2321,84747422,RET:M010:417178,Slinge,417178,,0,,771735,1,
62481,2321,84767265,RET:M009:416746,De Akkers,416746,,0,,771674,1,
62325,2321,84745873,RET:M008:416622,De Akkers,416622,,0,,771769,1,
62482,2321,84761115,RET:M010:417232,Den Haag Centraal,417232,,1,,771697,1,
62482,2321,84761116,RET:M010:417231,Slinge,417231,,0,,771735,1,
62482,2321,84757759,RET:M010:417195,Den Haag Centraal,417195,,1,,771697,1,
63063,2321,84756302,RET:M007:416259,Schiedam Centrum,416259,,0,,771778,1,
63063,2321,84749380,RET:M007:416406,Schiedam Centrum,416406,,0,,771778,1,
63062,2321,84746534,RET:M006:416217,Pernis,416217,,0,,771683,1,
62325,2321,84744403,RET:M008:416557,De Akkers,416557,,0,,771688,1,
62481,2321,84746220,RET:M009:416767,Rotterdam Centraal,416767,,1,,771706,1,
63063,2321,84746948,RET:M007:416365,Nesselande,416365,,1,,771665,1,
62482,2321,84747664,RET:M010:417109,Den Haag Centraal,417109,,1,,771697,1,
62325,2321,84744401,RET:M008:416555,De Akkers,416555,,0,,771769,1,
62481,2321,84749821,RET:M009:416730,De Akkers,416730,,0,,771759,1,
62482,2321,84747665,RET:M010:417108,Slinge,417108,,0,,771735,1,
63062,2321,84760438,RET:M006:416050,Binnenhof,416050,,1,,771718,1,
63062,2321,84744630,RET:M006:416043,Pernis,416043,,0,,771728,1,
63063,2321,84768073,RET:M007:416425,Schiedam Centrum,416425,,0,,771778,1,
63062,2321,84753931,RET:M006:416075,Pernis,416075,,0,,771683,1,
62325,1773,81764996,RET:M008:338100,De Terp,338100,,1,,771729,1,1
62325,1773,81776033,RET:M008:338071,De Akkers,338071,,0,,771769,1,1
62325,1773,81776028,RET:M008:338074,De Terp,338074,,1,,771729,1,1
62325,1773,81771539,RET:M008:338080,De Terp,338080,,1,,771729,1,1
62325,1773,81776030,RET:M008:338076,De Terp,338076,,1,,771729,1,1
62325,1773,81769726,RET:M008:338051,De Terp,338051,,1,,771729,1,1
62325,1773,81767013,RET:M008:338060,De Akkers,338060,,0,,771769,1,1
62325,1773,81763473,RET:M008:338031,De Terp,338031,,1,,771729,1,1
62325,1773,81781345,RET:M008:338018,De Akkers,338018,,0,,771769,1,1
62325,1773,81778649,RET:M008:338021,De Terp,338021,,1,,771729,1,1
62325,1773,81779590,RET:M008:337982,De Akkers,337982,,0,,771769,1,1
62325,1773,81775020,RET:M008:337968,De Terp,337968,,1,,771729,1,1
62325,1773,81769213,RET:M008:337940,De Akkers,337940,,0,,771769,1,1
62325,1773,81762437,RET:M008:337921,De Terp,337921,,1,,771729,1,1
62481,1773,81763040,RET:M009:338313,Rotterdam Centraal,338313,,1,,771764,1,1
63063,1773,81767890,RET:M007:337908,Parkweg,337908,,0,,771730,1,1
63063,1773,81775455,RET:M007:337871,Nesselande,337871,,1,,771665,1,1
63063,1773,81778124,RET:M007:337823,Schiedam Centrum,337823,,0,,771778,1,1
63063,1773,81782804,RET:M007:337736,Nesselande,337736,,1,,771665,1,1
63063,1773,81761241,RET:M007:337702,Nesselande,337702,,1,,771665,1,1
63062,1773,81766968,RET:M006:337683,Kralingse Zoom,337683,,0,,768850,1,1
62481,1773,81774424,RET:M009:338258,De Akkers,338258,,0,,771674,1,1
62481,1773,81774429,RET:M009:338255,Rotterdam Centraal,338255,,1,,771764,1,1
62481,1773,81774427,RET:M009:338257,Rotterdam Centraal,338257,,1,,771764,1,1
63062,1773,81768800,RET:M006:337651,Binnenhof,337651,,1,,771718,1,1
63062,1773,81771229,RET:M006:337540,Pernis,337540,,0,,771673,1,1
63062,1773,81761326,RET:M006:337534,Pernis,337534,,0,,771683,1,1
63062,1773,81760945,RET:M006:337475,Pernis,337475,,0,,771683,1,1
63062,1773,81778933,RET:M006:337456,Binnenhof,337456,,1,,768821,1,1
63062,1773,81765753,RET:M006:337482,Binnenhof,337482,,1,,771718,1,1
63062,1773,81774999,RET:M006:337391,Pernis,337391,,0,,771683,1,1
63063,1773,81780727,RET:M007:337385,Schiedam Centrum,337385,,0,,771778,1,1
62481,1773,81779785,RET:M009:338238,De Akkers,338238,,0,,771674,1,1
62482,1773,81775965,RET:M010:338492,Den Haag Centraal,338492,,1,,771697,1,1
62481,1773,81776238,RET:M009:338219,Rotterdam Centraal,338219,,1,,771764,1,1
62481,1773,81781920,RET:M009:338198,De Akkers,338198,,0,,771674,1,1
62481,1773,81770873,RET:M009:338208,De Akkers,338208,,0,,771674,1,1
62481,1773,81761810,RET:M009:338217,Rotterdam Centraal,338217,,1,,771764,1,1
62482,1773,81772370,RET:M010:338445,Den Haag Centraal,338445,,1,,771753,1,1
62482,1773,81777756,RET:M010:338428,Slinge,338428,,0,,771735,1,1
62482,1773,81759898,RET:M010:338395,Slinge,338395,,0,,771735,1,1
62482,1773,81780645,RET:M010:338368,Slinge,338368,,0,,771735,1,1
62482,1773,81765416,RET:M010:338373,Den Haag Centraal,338373,,1,,771697,1,1
62482,1773,81765417,RET:M010:338370,Slinge,338370,,0,,771735,1,1
62482,1773,81771737,RET:M010:338351,Den Haag Centraal,338351,,1,,771697,1,1
62482,1773,81765467,RET:M010:338324,Den Haag Centraal,338324,,1,,771697,1,1
62482,1773,81777154,RET:M010:338335,Den Haag Centraal,338335,,1,,771697,1,1
62481,1773,81774924,RET:M009:338194,De Akkers,338194,,0,,771674,1,1
62481,1773,81774298,RET:M009:338168,De Akkers,338168,,0,,771674,1,1
62481,1773,81762347,RET:M009:338159,Rotterdam Centraal,338159,,1,,771764,1,1
62482,2648,86085788,RET:M010:448461,Den Haag Centraal,448461,,1,,771697,1,1
62482,2648,86085791,RET:M010:448468,Slinge,448468,,0,,771735,1,1
63063,2648,86086028,RET:M007:447586,Schiedam Centrum,447586,,0,,771778,1,1
63062,2648,86077604,RET:M006:447722,Pernis,447722,,0,,771673,1,1
63063,2648,86086029,RET:M007:447583,Nesselande,447583,,1,,771702,1,1
62482,2648,86089595,RET:M010:448564,Slinge,448564,,0,,771735,1,1
63063,2648,86091628,RET:M007:447900,Nesselande,447900,,1,,771702,1,1
62325,2648,86079775,RET:M008:448003,Hoogvliet,448003,,0,,771769,1,1
63063,2648,86084778,RET:M007:447887,Nesselande,447887,,1,,771665,1,1
63062,2648,86092329,RET:M006:447621,Alexander,447621,,0,,771683,1,1
63063,2648,86090740,RET:M007:447861,Schiedam Centrum,447861,,0,,771778,1,1
62481,2648,86091068,RET:M009:448243,De Akkers,448243,,0,,771715,1,1
63062,2648,86087691,RET:M006:447604,Pernis,447604,,0,,771683,1,1
62325,2648,86087936,RET:M008:448058,Hoogvliet,448058,,0,,771769,1,1
62481,2648,86084872,RET:M009:448347,De Akkers,448347,,0,,771674,1,1
62481,2648,86087843,RET:M009:448295,De Akkers,448295,,0,,771715,1,1
63062,2648,86077605,RET:M006:447723,Binnenhof,447723,,1,,771718,1,1
62481,2648,86087551,RET:M009:448310,Rotterdam Centraal,448310,,1,,771696,1,1
63062,2648,86079475,RET:M006:447732,Pernis,447732,,0,,771683,1,1
63063,2648,86079545,RET:M007:447817,Schiedam Centrum,447817,,0,,771778,1,1
62325,2648,86085677,RET:M008:448120,De Terp,448120,,1,,771695,1,1
63062,2648,86089267,RET:M006:447711,Binnenhof,447711,,1,,771718,1,1
62325,2648,86081693,RET:M008:448188,Hoogvliet,448188,,0,,771769,1,1
62482,2648,86087887,RET:M010:448454,Den Haag Centraal,448454,,1,,771697,1,1
62325,2648,86092582,RET:M008:448038,De Terp,448038,,1,,771695,1,1
63063,2648,86090723,RET:M007:447792,Schiedam Centrum,447792,,0,,771778,1,1
63063,2648,86082323,RET:M007:447941,Parkweg,447941,,0,,771730,1,1
63062,2648,86081029,RET:M006:447631,Pernis,447631,,0,,771683,1,1
63063,2648,86080348,RET:M007:447913,Nesselande,447913,,1,,771665,1,1
62482,2648,86092504,RET:M010:448470,Slinge,448470,,0,,771726,1,1
63062,2648,86093494,RET:M006:447719,Binnenhof,447719,,1,,771718,1,1
63063,2648,86077530,RET:M007:447840,Nesselande,447840,,1,,771665,1,1
62482,2648,86077438,RET:M010:448622,Den Haag Centraal,448622,,1,,771697,1,1
63062,2648,86076504,RET:M006:447619,Kralingse Zoom,447619,,0,,768850,1,1
62481,2648,86080038,RET:M009:448297,Slinge,448297,,0,,771716,1,1
63063,2648,86077951,RET:M007:447944,Capelsebrug,447944,,1,,771702,1,1
62481,2648,86079826,RET:M009:448253,De Akkers,448253,,0,,771674,1,1
62482,2648,86079060,RET:M010:448598,Slinge,448598,,0,,771735,1,1
62481,2648,86093105,RET:M009:448235,De Akkers,448235,,0,,771715,1,1
63062,2648,86091724,RET:M006:447557,Kralingse Zoom,447557,,0,,768850,1,1
63063,2648,86090724,RET:M007:447793,Nesselande,447793,,1,,771665,1,1
63062,2648,86078595,RET:M006:447656,Kralingse Zoom,447656,,0,,768850,1,1
62325,2648,86088383,RET:M008:448191,De Terp,448191,,1,,771695,1,1
62482,2648,86081947,RET:M010:448608,Slinge,448608,,0,,771726,1,1
63062,2648,86082137,RET:M006:447707,Binnenhof,447707,,1,,771718,1,1
62481,2648,86085551,RET:M009:448425,De Akkers,448425,,0,,771674,1,1
62325,2888,86078922,RET:M008:419446,De Terp,419446,,1,,771729,1,1
62325,2888,86088626,RET:M008:419393,De Akkers,419393,,0,,771769,1,1
63063,2888,86078204,RET:M007:419210,Nesselande,419210,,1,,771665,1,1
63063,2888,86079619,RET:M007:419341,Nesselande,419341,,1,,771702,1,1
63063,2888,86077338,RET:M007:419299,Schiedam Centrum,419299,,0,,771778,1,1
62481,2888,86087095,RET:M009:419712,Rotterdam Centraal,419712,,1,,771696,1,1
62325,2888,86078919,RET:M008:419441,De Akkers,419441,,0,,771769,1,1
62481,2888,86087093,RET:M009:419717,De Akkers,419717,,0,,771674,1,1
62325,2888,86089480,RET:M008:419432,De Terp,419432,,1,,771729,1,1
62325,2888,86094179,RET:M008:419415,De Akkers,419415,,0,,771769,1,1
62325,2888,86079177,RET:M008:419460,De Akkers,419460,,0,,771769,1,1
63062,2888,86079451,RET:M006:418987,Binnenhof,418987,,1,,771718,1,1
62481,2888,86083162,RET:M009:419573,Slinge,419573,,0,,771690,1,1
63062,2888,86086902,RET:M006:419063,Binnenhof,419063,,1,,771718,1,1
62482,2888,86083615,RET:M010:419951,Den Haag Centraal,419951,,1,,771697,1,1
62325,2888,86088159,RET:M008:419482,De Akkers,419482,,0,,771769,1,1
62481,2888,86081552,RET:M009:419671,Slinge,419671,,0,,771703,1,1
62325,2888,86085443,RET:M008:419456,De Akkers,419456,,0,,771769,1,1
62481,2888,86077892,RET:M009:419754,De Akkers,419754,,0,,771674,1,1
63063,2888,86077601,RET:M007:419314,Parkweg,419314,,0,,771730,1,1
63063,2888,86093298,RET:M007:419330,Nesselande,419330,,1,,771665,1,1
62482,2888,86078249,RET:M010:419836,Den Haag Centraal,419836,,1,,771697,1,1
63062,2888,86078344,RET:M006:419095,Pernis,419095,,0,,771683,1,1
63063,2888,86083271,RET:M007:419203,Schiedam Centrum,419203,,0,,771778,1,1
63063,2888,86078769,RET:M007:419223,Nesselande,419223,,1,,771702,1,1
62481,2888,86092480,RET:M009:419534,De Akkers,419534,,0,,771674,1,1
63063,2888,86085881,RET:M007:419253,Nesselande,419253,,1,,771665,1,1
63062,2888,86082285,RET:M006:419043,Binnenhof,419043,,1,,768821,1,1
62481,2888,86088241,RET:M009:419664,Rotterdam Centraal,419664,,1,,771764,1,1
63062,2888,86082076,RET:M006:419017,Pernis,419017,,0,,771683,1,1
62325,2888,86085442,RET:M008:419455,De Terp,419455,,1,,771729,1,1
62325,2888,86088628,RET:M008:419391,De Akkers,419391,,0,,771769,1,1
63063,2888,86085888,RET:M007:419254,Schiedam Centrum,419254,,0,,771778,1,1
63062,2888,86082284,RET:M006:419041,Binnenhof,419041,,1,,768821,1,1
62481,2888,86088474,RET:M009:419590,Rotterdam Centraal,419590,,1,,771706,1,1
62325,2888,86088155,RET:M008:419486,De Akkers,419486,,0,,771769,1,1
62325,2888,86076953,RET:M008:419490,De Akkers,419490,,0,,771769,1,1
62481,2888,86087861,RET:M009:419517,Rotterdam Centraal,419517,,1,,771696,1,1
63063,2888,86086155,RET:M007:419352,Parkweg,419352,,0,,771730,1,1
63063,2888,86079653,RET:M007:419214,Nesselande,419214,,1,,771665,1,1
62325,2888,86089479,RET:M008:419435,De Akkers,419435,,0,,771769,1,1
63062,2888,86090908,RET:M006:419196,Kralingse Zoom,419196,,0,,768850,1,1
62481,2888,86086198,RET:M009:419616,Rotterdam Centraal,419616,,1,,771669,1,1
62481,2888,86086197,RET:M009:419617,De Akkers,419617,,0,,771674,1,1
62325,2888,86085441,RET:M008:419454,De Akkers,419454,,0,,771769,1,1
62482,2888,86079162,RET:M010:419972,Den Haag Centraal,419972,,1,,771697,1,1
62482,2888,86084726,RET:M010:419825,Slinge,419825,,0,,771726,1,1
62481,2888,86092481,RET:M009:419535,Rotterdam Centraal,419535,,1,,771706,1,1
62482,2888,86090588,RET:M010:419936,Den Haag Centraal,419936,,1,,771697,1,1
62325,2814,86081137,RET:M008:451169,De Terp,451169,,1,,771695,1,
62482,2814,86090133,RET:M010:451622,Slinge,451622,,0,,771735,1,
63063,2814,86082580,RET:M007:450721,Nesselande,450721,,1,,771665,1,
62482,2814,86081892,RET:M010:451695,Slinge,451695,,0,,771733,1,
63063,2814,86087267,RET:M007:450707,Schiedam Centrum,450707,,0,,771778,1,
63062,2814,86084172,RET:M006:450605,Binnenhof,450605,,1,,771718,1,
62325,2814,86078598,RET:M008:451134,De Terp,451134,,1,,771731,1,
62482,2814,86082922,RET:M010:451718,Den Haag Centraal,451718,,1,,771753,1,
63062,2814,86079353,RET:M006:450471,Pernis,450471,,0,,771728,1,
63062,2814,86086106,RET:M006:450436,Binnenhof,450436,,1,,771718,1,
62325,2814,86088653,RET:M008:451233,De Terp,451233,,1,,771695,1,
62481,2814,86088334,RET:M009:451362,Rotterdam Centraal,451362,,1,,771722,1,
62481,2814,86089878,RET:M009:451456,Rotterdam Centraal,451456,,1,,771722,1,
63062,2814,86086105,RET:M006:450433,Pernis,450433,,0,,771683,1,
62325,2814,86089008,RET:M008:450981,Hoogvliet,450981,,0,,771769,1,
62482,2814,86088975,RET:M010:451784,Leidschenveen,451784,,1,,771753,1,
62481,2814,86083707,RET:M009:451406,Rotterdam Centraal,451406,,1,,771722,1,
63062,2814,86080604,RET:M006:450553,Binnenhof,450553,,1,,771718,1,
62482,2814,86079093,RET:M010:451814,Pijnacker Zuid,451814,,1,,771753,1,
63062,2814,86090327,RET:M006:450282,Pernis,450282,,0,,771683,1,
63063,2814,86078730,RET:M007:450746,Nesselande,450746,,1,,771665,1,
62482,2814,86090212,RET:M010:451800,Den Haag Centraal,451800,,1,,771697,1,
62482,2814,86080336,RET:M010:451749,Slinge,451749,,0,,771735,1,
62325,2814,86080466,RET:M008:450926,Hoogvliet,450926,,0,,771769,1,
62325,2814,86093564,RET:M008:451024,De Terp,451024,,1,,771695,1,
62481,2814,86080623,RET:M009:451495,De Akkers,451495,,0,,771674,1,1
63063,2814,86091819,RET:M007:450783,Schiedam Centrum,450783,,0,,771778,1,1
63063,2814,86082367,RET:M007:450684,Schiedam Centrum,450684,,0,,771778,1,1
63062,2814,86082802,RET:M006:450375,Binnenhof,450375,,1,,771718,1,1
62482,2814,86078012,RET:M010:451580,Slinge,451580,,0,,771733,1,1
62325,2814,86077444,RET:M008:451221,De Terp,451221,,1,,771695,1,1
62481,2814,86085853,RET:M009:451432,Rotterdam Centraal,451432,,1,,771754,1,1
62325,2814,86084803,RET:M008:451065,Hoogvliet,451065,,0,,771769,1,1
62482,2814,86078005,RET:M010:451588,Slinge,451588,,0,,771726,1,1
63063,2814,86082574,RET:M007:450729,Nesselande,450729,,1,,771665,1,1
63063,2814,86081515,RET:M007:450888,Nesselande,450888,,1,,771665,1,1
62482,2814,86092628,RET:M010:451602,Slinge,451602,,0,,771733,1,1
62481,2814,86083241,RET:M009:451443,De Akkers,451443,,0,,771674,1,1
63062,2814,86085953,RET:M006:450637,Pernis,450637,,0,,771683,1,1
62482,2814,86093662,RET:M010:451766,Den Haag Centraal,451766,,1,,771697,1,1
62481,2814,86077751,RET:M009:451382,Rotterdam Centraal,451382,,1,,771722,1,1
62481,2814,86078489,RET:M009:451548,Rotterdam Centraal,451548,,1,,771722,1,1
62481,2814,86080624,RET:M009:451498,Rotterdam Centraal,451498,,1,,771696,1,1
63063,2814,86080195,RET:M007:450877,Parkweg,450877,,0,,771730,1,1
62482,2814,86078013,RET:M010:451581,Den Haag Centraal,451581,,1,,771697,1,1
62482,2814,86079386,RET:M010:451626,Slinge,451626,,0,,771733,1,1
63062,2814,86091869,RET:M006:450567,Kralingse Zoom,450567,,0,,768850,1,1
62325,2814,86083937,RET:M008:451259,De Terp,451259,,1,,771695,1,1
62481,2814,86090240,RET:M009:451372,Rotterdam Centraal,451372,,1,,771696,1,1
62325,2814,86089121,RET:M008:450966,Hoogvliet,450966,,0,,771769,1,1
62325,2814,86092415,RET:M008:451154,De Terp,451154,,1,,771695,1,1
62481,2814,86089637,RET:M009:451551,De Akkers,451551,,0,,771759,1,1
62482,2814,86085804,RET:M010:451576,Slinge,451576,,0,,771733,1,1
62482,2814,86084917,RET:M010:451722,Den Haag Centraal,451722,,1,,771697,1,1
62481,2814,86091802,RET:M009:451462,Rotterdam Centraal,451462,,1,,771722,1,1
62325,2814,86088905,RET:M008:451008,De Terp,451008,,1,,771695,1,1
63063,2814,86092891,RET:M007:450892,Nesselande,450892,,1,,771665,1,1
63062,2814,86090325,RET:M006:450286,Pernis,450286,,0,,771683,1,1
62481,2814,86076797,RET:M009:451477,De Akkers,451477,,0,,771759,1,1
62325,2814,86079025,RET:M008:450930,Hoogvliet,450930,,0,,771769,1,1
62325,2814,86093807,RET:M008:450941,De Terp,450941,,1,,771695,1,1
63062,2814,86085952,RET:M006:450636,Binnenhof,450636,,1,,771718,1,1
62481,2814,86076798,RET:M009:451478,Rotterdam Centraal,451478,,1,,771722,1,1
63062,2814,86076765,RET:M006:450537,Binnenhof,450537,,1,,771718,1,1
63062,2814,86086114,RET:M006:450383,Binnenhof,450383,,1,,771718,1,1
63063,2814,86093826,RET:M007:450902,Parkweg,450902,,0,,771730,1,1
62325,2814,86089735,RET:M008:451123,De Terp,451123,,1,,771695,1,1
62482,2814,86089248,RET:M010:451598,Slinge,451598,,0,,771733,1,1
62481,2814,86090913,RET:M009:451352,Rotterdam Centraal,451352,,1,,771754,1,1
62482,2814,86078011,RET:M010:451583,Den Haag Centraal,451583,,1,,771697,1,1
62482,2814,86085575,RET:M010:451827,Den Haag Centraal,451827,,1,,771697,1,1
62481,2504,86079253,RET:M009:437112,Rotterdam Centraal,437112,,1,,771722,1,1
63062,2504,86082171,RET:M006:436195,Pernis,436195,,0,,771683,1,1
62481,2504,86080638,RET:M009:437090,De Akkers,437090,,0,,771759,1,1
62481,2504,86081426,RET:M009:437059,Rotterdam Centraal,437059,,1,,771696,1,1
62482,2504,86090791,RET:M010:437343,Slinge,437343,,0,,771735,1,1
62481,2504,86079261,RET:M009:436999,Rotterdam Centraal,436999,,1,,771722,1,1
62325,2504,86081237,RET:M008:436845,De Terp,436845,,1,,771695,1,1
63063,2504,86080266,RET:M007:436355,Nesselande,436355,,1,,771665,1,1
63063,2504,86088922,RET:M007:436313,Capelsebrug,436313,,1,,771665,1,1
62325,2504,86083192,RET:M008:436877,De Terp,436877,,1,,771695,1,1
63063,2504,86085747,RET:M007:436327,Schiedam Centrum,436327,,0,,771778,1,1
62481,2504,86090375,RET:M009:436984,De Akkers,436984,,0,,771674,1,1
62482,2504,86076804,RET:M010:437158,Slinge,437158,,0,,771733,1,1
63063,2504,86081954,RET:M007:436513,Alexander,436513,,0,,771730,1,1
63063,2504,86081715,RET:M007:436493,Parkweg,436493,,0,,771730,1,1
63063,2504,86079835,RET:M007:436298,Nesselande,436298,,1,,771665,1,1
63062,2504,86077023,RET:M006:436095,Binnenhof,436095,,1,,771718,1,1
63063,2504,86082814,RET:M007:436410,Parkweg,436410,,0,,771730,1,1
62482,2504,86078504,RET:M010:437249,Slinge,437249,,0,,771735,1,1
62481,2504,86089298,RET:M009:437056,De Akkers,437056,,0,,771674,1,1
62482,2504,86082862,RET:M010:437281,Slinge,437281,,0,,771735,1,1
62325,2504,86090442,RET:M008:436804,Hoogvliet,436804,,0,,771769,1,1
63062,2504,86079413,RET:M006:436006,Binnenhof,436006,,1,,771718,1,1
63062,2504,86088055,RET:M006:435898,Binnenhof,435898,,1,,771718,1,1
62482,2504,86078749,RET:M010:437165,Den Haag Centraal,437165,,1,,771697,1,1
63063,2504,86076607,RET:M007:436477,Nesselande,436477,,1,,771665,1,1
63062,2504,86093682,RET:M006:436120,Binnenhof,436120,,1,,768821,1,1
62482,2504,86090794,RET:M010:437344,Den Haag Centraal,437344,,1,,771697,1,1
62481,2504,86076467,RET:M009:437000,De Akkers,437000,,0,,771674,1,1
62481,2504,86090370,RET:M009:436981,Rotterdam Centraal,436981,,1,,771696,1,1
62481,2504,86085143,RET:M009:436968,De Akkers,436968,,0,,771674,1,1
62325,2504,86086276,RET:M008:436732,De Terp,436732,,1,,771695,1,1
63063,2504,86082831,RET:M007:436381,Nesselande,436381,,1,,771665,1,1
62482,2504,86087244,RET:M010:437170,Slinge,437170,,0,,771735,1,1
62482,2504,86082403,RET:M010:437227,Den Haag Centraal,437227,,1,,771697,1,1
63062,2504,86092925,RET:M006:435930,Binnenhof,435930,,1,,771718,1,1
63063,2504,86092021,RET:M007:436402,Nesselande,436402,,1,,771665,1,1
63062,2504,86092684,RET:M006:436254,Binnenhof,436254,,1,,768821,1,1
62325,2504,86089238,RET:M008:436556,De Terp,436556,,1,,771695,1,1
62325,2504,86089922,RET:M008:436692,De Terp,436692,,1,,771695,1,1
62482,2504,86094137,RET:M010:437195,Den Haag Centraal,437195,,1,,771697,1,1
62481,2504,86079246,RET:M009:437118,Rotterdam Centraal,437118,,1,,771754,1,1
63062,2504,86091645,RET:M006:436112,Binnenhof,436112,,1,,768821,1,1
62482,2504,86088811,RET:M010:437378,Den Haag Centraal,437378,,1,,771697,1,1
63063,2504,86084808,RET:M007:436375,Nesselande,436375,,1,,771665,1,1
63062,2504,86076720,RET:M006:436046,Pernis,436046,,0,,771683,1,1
62325,2504,86078772,RET:M008:436666,Hoogvliet,436666,,0,,771769,1,1
63062,2504,86090631,RET:M006:436229,Binnenhof,436229,,1,,771718,1,1
62325,2504,86085902,RET:M008:436589,Hoogvliet,436589,,0,,771769,1,1
63062,2504,86086955,RET:M006:436134,Binnenhof,436134,,1,,771718,1,
62481,2504,86080536,RET:M009:436947,Rotterdam Centraal,436947,,1,,771722,1,
62325,2504,86081670,RET:M008:436753,Hoogvliet,436753,,0,,771769,1,
62325,2504,86087290,RET:M008:436625,De Terp,436625,,1,,771695,1,
62325,2504,86077979,RET:M008:436548,De Terp,436548,,1,,771695,1,
63063,2504,86088938,RET:M007:436273,Nesselande,436273,,1,,771665,1,
62481,2504,86093204,RET:M009:437123,De Akkers,437123,,0,,771759,1,
63062,2504,86088259,RET:M006:435910,Binnenhof,435910,,1,,771718,1,
63063,2504,86085335,RET:M007:436348,Schiedam Centrum,436348,,0,,771778,1,
62325,2504,86078424,RET:M008:436912,De Terp,436912,,1,,771731,1,
62481,2504,86091269,RET:M009:437003,Rotterdam Centraal,437003,,1,,771722,1,
63063,2504,86088437,RET:M007:436485,Nesselande,436485,,1,,771665,1,
63062,2504,86079689,RET:M006:435957,Pernis,435957,,0,,771728,1,
62482,2504,86078497,RET:M010:437242,Den Haag Centraal,437242,,1,,771697,1,
63062,2504,86086957,RET:M006:436130,Binnenhof,436130,,1,,771718,1,
63062,2504,86077697,RET:M006:435964,Binnenhof,435964,,1,,771718,1,
62325,2504,86083596,RET:M008:436764,Hoogvliet,436764,,0,,771769,1,
63063,2504,86093893,RET:M007:436306,Nesselande,436306,,1,,771665,1,
63062,2504,86087913,RET:M006:436072,Pernis,436072,,0,,771728,1,
62325,2504,86088521,RET:M008:436795,De Terp,436795,,1,,771705,1,
